text,character,scene,order,season,episode,conversation,sentiment,sentiment_class,objectivity,objectivity_class,lda_topic,lda_keywords,nmf_topic,nmf_keywords,x_coord,y_coord,z_coord,scene_inc
"What?! You say that to kids?!! Ross, honey, it’s a nice couch. It’s not a magic couch. Wait! No, that’s ridiculous. Come on, he lives three blocks away! Yeah! Are you kiddin’? Oh. Oh! I can do it! Ross! Come on, I don’t really want to be doing this right now. I am carrying a very heavy couch. Fine! We went out. Ross!! Oh my--ugh!! You kept count?! You are such a loser!",Rachel Green,s05_e16_c04,51604,5,16,4,0.06415178571428572,NEUTRAL,0.6732142857142858,SUBJECTIVE,8,like come look hey yeah ross ok just oh know,9,ugh wait thank don great need think come really ross,8.143396377563477,5.993086338043213,2.9893057346343994,244
"Yeah, I still don’t know. I’m sorry I just wanna make sure that I bought the right couch. I need a couch that says, ”Kids welcome here.” But that also says, ”Come here to me!” No! No! No! The ”Come here to me” is y’know for the ladies. Yeah, y’know what? I’ll take it myself, thank you! All right Rach, let’s go! Oh, come on it’s only three blocks! And-and, it’s not very heavy, try it! Come on! Come on! Yeah! What’s that supposed to mean? Then tell him quickly. Not only did we go out, we did it 298 times! A loser you did it with 298 times!",Ross Geller,s05_e16_c04,51604,5,16,4,0.1686841804029304,NEUTRAL,0.7702703161036494,SUBJECTIVE,8,like come look hey yeah ross ok just oh know,2,mean hear sure really didn going weird got good yeah,8.14625358581543,5.909238338470459,3.009399652481079,244
"Ross, didn’t you say that there was an elevator in here? Okay, y’know what? There is no more left, left! Yeah. Oh-oh!",Rachel Green,s05_e16_c06,51606,5,16,6,0.0625,NEUTRAL,0.25,OBJECTIVE,2,don right got ve ross just know okay oh yeah,3,honey yes guys love great come thank sorry god oh,8.236286163330078,4.848773002624512,2.7774078845977783,245
"Uhh, yes I did but there isn’t. Okay, here we go. Oh okay, lift it straight up over your head! Straight up over your head! You can do it! You can do it! Okay. You got it? Good-good-good.",Ross Geller,s05_e16_c06,51606,5,16,6,0.428125,POSITIVE,0.45999999999999996,NEUTRAL,2,don right got ve ross just know okay oh yeah,4,time wanna baby good umm ll let look right okay,9.350037574768066,4.029366970062256,1.4872796535491943,245
"Hey Ross! I brought reinforcements. Well, I brought the next best thing. Whoa-oh, what’s-what’s that? Wow! You certainly think a lot of yourself. I know, me neither! I mean, you had a sketch!",Rachel Green,s05_e16_c10,51610,5,16,10,0.20044642857142855,POSITIVE,0.5117857142857143,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,9,ugh wait thank don great need think come really ross,8.686296463012695,5.158590793609619,3.778292179107666,246
"Oh great! What, you brought Joey? Oh, that’s me. No! That’s-that’s my arm! Oh yeah it will! Come on, up! Up-up-up! Up! Yes! Here we go! Pivot! Pivot! Piv-ot! Piv-et!! Piv-ett!!! Piv-et!",Ross Geller,s05_e16_c10,51610,5,16,10,1.0,STRONGLY POSITIVE,0.75,SUBJECTIVE,1,come really good guys know don just yeah uh oh,3,honey yes guys love great come thank sorry god oh,7.820778846740723,6.76487398147583,5.000939846038818,246
"Well, I have a job interview at Ralph Lauren tomorrow!",Rachel Green,s05_e17_c01,51701,5,17,1,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,2,don right got ve ross just know okay oh yeah,8,like doing sure make great right weird just come gonna,6.34430456161499,4.0560150146484375,2.5295519828796387,247
Hey! What’s up?,Ross Geller,s05_e17_c01,51701,5,17,1,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,5,rach just know um little want fine don hey uh,6,umm time wanna huh alright going thank guys good hey,7.7705230712890625,3.549098014831543,2.5455994606018066,247
Oh. Ohhhhhhhhh....,Rachel Green,s05_e17_c09,51709,5,17,9,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,1,come really good guys know don just yeah uh oh,3,honey yes guys love great come thank sorry god oh,8.114885330200195,3.779381275177002,0.6786383390426636,248
You got ink on your lip.,Ross Geller,s05_e17_c09,51709,5,17,9,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,7,right uh know don like think ross just oh okay,7,monica looks ve think got jill believe really guys hi,7.762411117553711,4.7356791496276855,1.8082993030548096,248
"What’s going on? Hm-mmm. Okay, y’know what? We don’t need her measurements. But y’know, I never really had anything to worry about. Ross was never very good at the flirting thing. Oh! Y’know what? You’re right! We meet, you flirted and then bamn nine years later you had me!",Rachel Green,s05_e19_c02,51902,5,19,2,0.08412087912087914,NEUTRAL,0.3394505494505494,OBJECTIVE,9,ross don mean gonna right yeah oh just okay know,9,ugh wait thank don great need think come really ross,6.5244574546813965,6.098219871520996,3.504254102706909,249
"Chandler was hitting on the hot delivery girl! Well, I-I was watching her the other day at the pizza place. And she’s just so sexy and funny and has the cutest little... And thank you, for that. What? What-what, what are talking about? It-it worked with you. All right, all right. You-you-you know what I’m going to do? I am going to order another pizza and when Caitlin gets here, you-you--I will show how well I flirt. Yeah! I will, I will get her phone number! And not the one on the menu! Are you sure?",Ross Geller,s05_e19_c02,51902,5,19,2,0.26171875,POSITIVE,0.7106646825396825,SUBJECTIVE,8,like come look hey yeah ross ok just oh know,2,mean hear sure really didn going weird got good yeah,7.043236255645752,7.033796310424805,5.185450553894043,249
"Okay, well, I’m gonna clear out some of these boxes.",Rachel Green,s05_e19_c03,51903,5,19,3,0.3,POSITIVE,0.44166666666666665,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,8,like doing sure make great right weird just come gonna,8.06307315826416,3.43769907951355,0.8113467693328857,250
"You’ll see. Okay. Oh, what’s-what’s her name? Look, no-no, hey, hey, don’t worry about it! In nine years, she and I will be right there.",Ross Geller,s05_e19_c03,51903,5,19,3,0.45535714285714285,POSITIVE,0.5178571428571428,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,6,umm time wanna huh alright going thank guys good hey,5.6711320877075195,6.348428726196289,2.5502896308898926,250
"Well, I don’t get it, but she wanted me to give you her phone number. Yeah! I-I-I didn’t! I didn’t! She thought you were cute. Yay!",Rachel Green,s05_e19_c05,51905,5,19,5,0.625,STRONGLY POSITIVE,1.0,STRONGLY SUBJECTIVE,8,like come look hey yeah ross ok just oh know,2,mean hear sure really didn going weird got good yeah,6.0915141105651855,5.807651519775391,2.104828357696533,251
"What do you mean? And she just gave you this? Rach, thanks but uh, I don’t need you doing me any favors. Well that I can believe.",Ross Geller,s05_e19_c05,51905,5,19,5,-0.056249999999999994,NEUTRAL,0.44375,NEUTRAL,3,just ok don god did yeah know wait oh uh,5,did umm night wow wanna wha um rach huh uh,6.192010879516602,5.728627681732178,2.00583815574646,251
"No honey, it’s okay! Listen, I’ll got to Ross’s and get the blender, you get all the margarita stuff ready.",Rachel Green,s05_e20_c02,52002,5,20,2,0.4125,POSITIVE,0.5,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,9,ugh wait thank don great need think come really ross,8.517898559570312,5.369908332824707,2.8072657585144043,252
"Ross has the blender! Ugh, everything’s just falling apart!",Ross Geller,s05_e20_c02,52002,5,20,2,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,8,like come look hey yeah ross ok just oh know,9,ugh wait thank don great need think come really ross,8.845067024230957,5.491163730621338,3.822632312774658,252
"Hey! Y’know what? You are in our apartment all the time! Okay? This is, this is just a drop in the bucket mister! Okay, just a little scared. What’s going on Ross? What?! What? What happened?! Yeah! Really?! Because a car backfired? Well, I-I-I don’t know how this fits into your whole ”seizing” thing but um, Emily called you today. No, she left a message. But it-it kinda got erased. There’s just something wrong with your machine. Well, uh something about having second thoughts about the wedding and did you guys make a mistake breaking up and uh, she wants you to call her. Now, that-that was a good thing that I told you, right? Okay. Thank you! Thank you! Because-I’m sorry, all right. Because y’know what? She didn’t want me-not important. The point is, I was right. Your decision. Okay? I was right. Your decision. Okay, no, that’s not the right decision. That’s not, that’s not right, no Ross-Ross, come on! I mean, that woman made you miserable! Okay, Ross, do you really want to get back into that? Ugh, Ross! That was not a near death experience! That was barely an experience! Okay, y’know what? Maybe, this is not about seizing stuff. Maybe this is about escaping stuff. I mean, look-look today you escaped death, y’know? And maybe this is a chance for you to escape getting back together with Emily? Well, there you go! Close call day. Ohh, honey no problem. Okay. Oh? No. Yeah. Yeah, uh you-you probably need that for stamps, right?",Rachel Green,s05_e20_c11,52011,5,20,11,0.1485076772186147,NEUTRAL,0.4704545454545455,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,4,time wanna baby good umm ll let look right okay,5.414783000946045,5.796220302581787,3.418372631072998,253
"Rach, what uh, what are you doing here? Y’know, it-it doesn’t matter. The important thing is that you’re here. You’re my friend, and you’re here. Oh! The most amazing thing happened tonight. I thought my number was up. I had an actual near death experience! Okay, okay, we were on the ride along with Gary, right? And somebody took a shot at me! No, a car backfired, but I thought somebody was taking a shot at me. And Rach, I...I survived! And I was filled with this-this great respect for life. Y’know? I-I want to experience every moment. I want to seize every opportunity. I-I am seeing everything so-so clearly now. Okay, why are you here? You talked to her? Well, okay, what-what did she say? Wow! Huh? Yeah! Yes, of course! Right. I guess, I guess I should call Emily. Okay, look, yesterday I would’ve even considered calling her back, but my ex-wife calls on the same day I have a near death experience. I mean, that-that has got to mean something! You weren’t there! Okay, maybe this is something that I-I’m supposed to seize! Y’know? Huh. That does make sense. Because I do wanna seize some opportunity, but I-I really don’t wanna see or talk to her. Yeah. Maybe today is just, close call day. Hey, thanks Rach. Oh wait-wait-wait! The message is blinking. Maybe you didn’t erase it. Hey umm, was-was Monica here? Yeah, I want my money back.",Ross Geller,s05_e20_c11,52011,5,20,11,0.27306696428571425,POSITIVE,0.49219047619047623,NEUTRAL,9,ross don mean gonna right yeah oh just okay know,4,time wanna baby good umm ll let look right okay,5.370599746704102,5.837253093719482,3.553590774536133,253
"Noo! I wish! Okay, you ready? Excuse me! But this is a purebred, show-quality Sphinx cat! Well, it was a little extravagant, but I a pretty good deal. A thousand bucks.",Rachel Green,s05_e21_c02,52102,5,21,2,0.23072916666666665,POSITIVE,0.525,NEUTRAL,4,right ross mean okay ve got just oh don know,4,time wanna baby good umm ll let look right okay,7.742617607116699,4.938877105712891,0.9389386177062988,254
"You bought Shawn Cassidy! Why is it inside out?! How much did you pay for that? Yeah? How much? ON A CAT??!!!! Free cats do that too, y’know. {Which reminds me, if I might get a little political here, support your local animal shelter. Pet shops are not the place to buy dogs and cats from, you get a much better deal from the shelter, plus they probably won’t die on you in a week and a half. If you want a leash, go to the pet shop. If you want the dog for that leash, go to the shelter and save it’s life. Now back to regularly scheduled programming.}",Ross Geller,s05_e21_c02,52102,5,21,2,0.12341145833333333,NEUTRAL,0.25435897435897437,OBJECTIVE,4,right ross mean okay ve got just oh don know,2,mean hear sure really didn going weird got good yeah,7.679319381713867,5.057412147521973,0.9625313878059387,254
"Hey. Oh, wow! Congratulations, that’s quite a waste of time. You guys this cat is nothing like my grandmother’s cat. I mean, it’s not sweet, it’s not cute, I even dragged that little string on the ground, and it just flipped out and scratched the hell out of me. And I swear, I know this sounds crazy, but every time this cat hisses at me I know it’s saying, ”Rachel!”",Rachel Green,s05_e21_c04,52104,5,21,4,-0.25,NEGATIVE,0.6767857142857142,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,1,ve didn think want right like mean don just know,7.6182661056518555,5.067420959472656,1.0636054277420044,255
Check it out! Almost 3 hours without droppin’ it! Doesn’t sound as crazy as paying a thousand dollars for a cat.,Ross Geller,s05_e21_c04,52104,5,21,4,-0.09999999999999998,NEUTRAL,0.65,SUBJECTIVE,7,right uh know don like think ross just oh okay,1,ve didn think want right like mean don just know,7.757078647613525,4.936707973480225,0.9313439130783081,255
"No, I meant with the dropper over here.",Rachel Green,s05_e21_c12,52112,5,21,12,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,10,big um yeah building just thing joey think monica chandler,3,honey yes guys love great come thank sorry god oh,9.393988609313965,3.919100046157837,1.4001866579055786,256
I know. My arm is killing me.,Ross Geller,s05_e21_c12,52112,5,21,12,0.0,NEUTRAL,0.0,STRONGLY OBJECTIVE,8,like come look hey yeah ross ok just oh know,1,ve didn think want right like mean don just know,8.376860618591309,4.1600422859191895,0.8952018022537231,256
"Well, my eye is a little itchy. Ross! Come on! That’s all right! Fine--Okay, I have a weird thing about my eye. Can we not talk about it please? Ross! Stop it! Come on!",Rachel Green,s05_e22_c01,52201,5,22,1,-0.3041294642857143,NEGATIVE,0.6785714285714285,SUBJECTIVE,9,ross don mean gonna right yeah oh just okay know,9,ugh wait thank don great need think come really ross,7.9542670249938965,5.703649520874023,3.3430020809173584,257
